Rodada,ID,Nome,Clube,Posição,Mandante_Visitante,Pontuação,FD,FS,CA,FC,DS,FF,SG,A,G,I,DE,GS,V,PC,DP,CV,FT,PP,PS,GC
3,70788,Enner Valencia,INT,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
3,70958,Jean Carlos,JUV,Meia,mandante,1.5,,,,,,2.0,,,,1.0,,,,,,,,,,
3,70984,Payet,VAS,Meia,mandante,4.7,,,,1.0,,,,1.0,,,,,,,,,,,,
3,71631,Weverton,PAL,Goleiro,mandante,7.6,,2.0,1.0,,,,1.0,,,,2.0,,,,,,,,,
3,71680,Raúl Cáceres,VIT,Lateral,visitante,-1.9,,,1.0,3.0,,,,,,,,,,,,,,,,
3,71684,Gustavo Gómez,PAL,Zagueiro,mandante,4.7,1.0,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,
3,71701,Santiago Arias,BAH,Lateral,mandante,1.2,1.0,,,,,,,,,,,,,,,,,,,
3,72018,Tiago Volpi,GRE,Goleiro,mandante,0.6,,,,,,,,,,,2.0,2.0,,,,,,,,
3,72294,Everson,CAM,Goleiro,mandante,0.6,,,,,,,,,,,2.0,2.0,,,,,,,,
3,72460,Bernard,CAM,Meia,mandante,-0.8,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
3,72493,Alex Telles,BOT,Lateral,visitante,3.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
3,72801,Wilker Ángel,JUV,Zagueiro,mandante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
3,72864,Gustavo Quinteros,GRE,Técnico,mandante,4.25,,,,,,,,,,,,,,,,,,,,
3,73318,Daniel Borges,MIR,Lateral,visitante,1.1,,1.0,,3.0,1.0,,,,,,,,,,,,,,,
3,73384,Samuel Xavier,FLU,Lateral,mandante,17.3,1.0,2.0,,3.0,2.0,,1.0,,1.0,,,,,,,,,,,
3,73515,Gabriel,MIR,Meia,visitante,10.4,,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,
3,77485,Carrillo,COR,Meia,visitante,1.4,,,,3.0,1.0,1.0,,,,,,,,,,,,,,
3,77656,Cédric Soares,SAO,Lateral,mandante,7.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,
3,77664,Sérgio Oliveira,SPT,Meia,visitante,7.5,,2.0,,1.0,4.0,1.0,,,,,,,,,,,,,,
3,77777,João Schmidt,SAN,Meia,visitante,2.6,,,,4.0,2.0,1.0,,,,,,,,,,,,,,
3,78117,Everaldo,FLU,Atacante,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
3,78445,Renê,FLU,Lateral,mandante,6.7,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
3,78605,Gabriel,RBB,Meia,mandante,4.7,,1.0,,1.0,3.0,,,,,,,,,,,,,,,
3,78850,Reinaldo,MIR,Lateral,visitante,0.2,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
3,78855,Thiago Santos,FLU,Zagueiro,mandante,5.5,,1.0,,,,,1.0,,,,,,,,,,,,,
3,79066,Alex Muralha,MIR,Goleiro,visitante,0.3,,,,,,,,,,,1.0,1.0,,,,,,,,
3,79266,Bruno Ferreira,CEA,Goleiro,visitante,-1.7,,,1.0,,,,,,,,1.0,2.0,,,,,,,,
3,79437,Roger Machado,INT,Técnico,visitante,4.42,,,,,,,,,,,,,,,,,,,,
3,79631,Cano,FLU,Atacante,mandante,1.7,,4.0,1.0,3.0,,2.0,,,,,,,,,,,,,,
3,79701,Lucas Silva,CRU,Meia,visitante,1.9,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
3,80129,Jadson,JUV,Meia,mandante,7.5,,2.0,,1.0,4.0,1.0,,,,,,,,,,,,,,
3,80196,Yago Pikachu,FOR,Meia,mandante,0.1,,1.0,,1.0,,,,,,1.0,,,,,,,,,,
3,80287,Luciano,SAO,Atacante,mandante,0.7,,,,3.0,,2.0,,,,,,,,,,,,,,
3,80313,Gilberto,BAH,Lateral,mandante,2.2,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,
3,80570,Wendell,SAO,Lateral,mandante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
3,80583,Lucas Lima,SPT,Meia,visitante,1.1,,1.0,,3.0,1.0,,,,,,,,,,,,,,,
3,81091,Jair,VAS,Meia,mandante,-0.5,,1.0,1.0,,,,,,,,,,,,,,,,,
3,81845,Alisson,SAO,Meia,mandante,1.7,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
3,81881,João Ricardo,FOR,Goleiro,mandante,6.3,,,,,,,1.0,,,,1.0,,,,,,,,,
3,81952,Willian Oliveira,VIT,Meia,visitante,-1.3,,,1.0,1.0,,,,,,,,,,,,,,,,
3,82627,Luiz Araújo,FLA,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
3,82775,Lucas Ramon,MIR,Lateral,visitante,7.5,,2.0,,,1.0,,,1.0,,,,,,,,,,,,
3,83528,Léo Pereira,FLA,Zagueiro,visitante,5.0,,,,,,,1.0,,,,,,,,,,,,,
3,83817,Clayson,MIR,Atacante,visitante,0.0,,2.0,1.0,,,,,,,,,,,,,,,,,
3,84042,Tiquinho Soares,SAN,Atacante,visitante,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,
3,84263,Jemerson,GRE,Zagueiro,mandante,3.2,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
3,84428,Fernando Sobral,CEA,Meia,visitante,2.3,,,,,1.0,1.0,,,,,,,,,,,,,,
3,84523,Romarinho,SPT,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
3,84558,Lucas Romero,CRU,Meia,visitante,1.7,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
3,85034,Óscar Romero,INT,Meia,visitante,2.8,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
3,85048,Memphis Depay,COR,Atacante,visitante,-0.5,,1.0,1.0,,,,,,,,,,,,,,,,,
3,85403,Danielzinho,MIR,Meia,visitante,1.0,,2.0,,,,,,,,,,,,,,,,,,
3,85425,João Paulo,SAN,Goleiro,visitante,-1.0,,,1.0,,,,,,,,,,,,,,,,,
3,85856,Ricardo Ryller,VIT,Meia,visitante,3.9,1.0,,,1.0,2.0,,,,,,,,,,,,,,,
3,85930,Aylon,CEA,Atacante,visitante,13.9,,3.0,,3.0,3.0,1.0,,,1.0,,,,,,,,,,,
3,86485,Keno,FLU,Atacante,mandante,1.9,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
3,86686,Tchê Tchê,VAS,Meia,mandante,2.5,,2.0,,,1.0,,,,,,,,,,,,,,,
3,86757,Everton,FLA,Atacante,visitante,9.3,1.0,,,,1.0,2.0,,1.0,,,,,,,,,,,,
3,86766,Matheus Rossetto,FOR,Meia,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
3,86820,Reginaldo,JUV,Lateral,mandante,0.0,,,,,,,,,,,,,,,,,,,,
3,86859,José Welison,FOR,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
3,87008,Léo Jardim,VAS,Goleiro,mandante,0.3,,,,,,,,,,,1.0,1.0,,,,,,,,
3,87225,Pedro Henrique,RBB,Zagueiro,mandante,10.7,,,,1.0,4.0,,1.0,,,,,,,,,,,,,
3,87228,Guilherme Arana,CAM,Lateral,mandante,2.5,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,
3,87258,Soteldo,SAN,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
3,87470,Thaciano,SAN,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
3,87742,Neto Moura,MIR,Meia,visitante,1.4,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
3,87863,Arrascaeta,FLA,Meia,visitante,16.5,,1.0,,,,,,,2.0,,,,,,,,,,,
3,87999,Gustavo Scarpa,CAM,Meia,mandante,2.8,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
3,88312,Junior Alonso,CAM,Zagueiro,mandante,0.8,,,,,,1.0,,,,,,,,,,,,,,
3,88323,Ángel Romero,COR,Atacante,visitante,2.2,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
3,88479,Walace,CRU,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
3,88963,Leonardo Jardim,CRU,Técnico,visitante,3.6,,,,,,,,,,,,,,,,,,,,
3,89048,Héctor Hernández,COR,Atacante,visitante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
3,89256,Gerson,FLA,Meia,visitante,2.5,,5.0,,,,,,,,,,,,,,,,,,
3,89273,João Pedro,GRE,Lateral,mandante,4.4,,,,,3.0,,,,,1.0,,,,,,,,,,
3,89368,Braithwaite,GRE,Atacante,mandante,4.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,
3,89637,Thiago Maia,INT,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
3,89695,Iury Castilho,MIR,Atacante,visitante,-0.7,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,
3,89846,Cristaldo,GRE,Meia,mandante,6.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,
3,89883,Dodi,GRE,Meia,mandante,3.2,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
3,90285,Bruno Henrique,FLA,Atacante,visitante,-0.1,,1.0,,2.0,,,,,,,,,,,,,,,,
3,90307,Juninho,FLA,Atacante,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
3,90703,Matheuzinho,VIT,Meia,visitante,9.9,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,
3,90768,Fabrício Bruno,CRU,Zagueiro,visitante,3.2,,,1.0,1.0,3.0,,,,,,,,,,,,,,,
3,90917,Carlos Eduardo,VIT,Atacante,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
3,90943,Zé Marcos,VIT,Zagueiro,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
3,91101,Ronaldo,BAH,Goleiro,mandante,1.6,,,,,,,,,,,2.0,1.0,,,,,,,,
3,91203,Éder,CEA,Zagueiro,visitante,0.8,,,,,,1.0,,,,,,,,,,,,,,
3,91473,Erick Pulgar,FLA,Meia,visitante,4.2,,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
3,91607,Rony,CAM,Atacante,mandante,6.9,3.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,
3,91772,David Duarte,BAH,Zagueiro,mandante,-0.1,,,,,,,,,,1.0,,,,,,,,,,
3,91808,Caíque França,SPT,Goleiro,visitante,0.9,,,,,,,,,,,3.0,3.0,,,,,,,,
3,91866,Zé Ivaldo,SAN,Zagueiro,visitante,1.1,,,1.0,3.0,2.0,,,,,,,,,,,,,,,
3,91908,Pavón,GRE,Atacante,mandante,6.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,
3,92075,Ramón Díaz,COR,Técnico,visitante,2.69,,,,,,,,,,,,,,,,,,,,
3,92085,Giovanny,JUV,Atacante,mandante,8.5,,1.0,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,
3,92237,Rodrigo Ely,GRE,Zagueiro,mandante,0.0,,,,,,,,,,,,,,,,,,,,
3,92440,André Ramalho,COR,Zagueiro,visitante,-1.6,,,1.0,2.0,,,,,,,,,,,,,,,,
3,92708,Deyverson,FOR,Atacante,mandante,0.9,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
3,92854,Borré,INT,Atacante,visitante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
3,92981,Ronaldo,INT,Meia,visitante,0.9,,,,2.0,1.0,,,,,,,,,,,,,,,
3,93236,Rafael Ramos,CEA,Lateral,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
3,93478,Wanderson,CRU,Atacante,visitante,3.3,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,
3,93716,Paulo Henrique,VAS,Lateral,mandante,13.3,,1.0,,,8.0,1.0,,,,,,,,,,,,,,
3,93790,Marlon Freitas,BOT,Meia,visitante,-0.3,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
3,93882,Cleiton,RBB,Goleiro,mandante,7.9,,,1.0,,,,1.0,,,,3.0,,,,,,,,,
3,94044,John,BOT,Goleiro,visitante,1.6,,,,,,,,,,,2.0,1.0,,,,,,,,
3,94156,Diego Pituca,SAN,Meia,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
3,94207,Guilherme,SAN,Atacante,visitante,6.4,,2.0,,2.0,4.0,,,,,,,,,,,,,,,
3,94444,Matheus Babi,JUV,Atacante,mandante,8.2,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
3,94968,Juninho Capixaba,RBB,Lateral,mandante,10.4,,2.0,,3.0,3.0,1.0,1.0,,,,,,,,,,,,,
3,95131,Gabriel Taliari,JUV,Atacante,mandante,-0.1,,,,3.0,,1.0,,,,,,,,,,,,,,
3,95354,Giraldo,JUV,Meia,mandante,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,
3,95357,Rivera,SPT,Meia,visitante,7.6,,1.0,1.0,3.0,6.0,,,,,,,,,,,,,,,
3,95464,Gregore,BOT,Meia,visitante,1.8,,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,,
3,95556,Raniele,COR,Meia,visitante,2.4,,3.0,,2.0,1.0,,,,,,,,,,,,,,,
3,95799,Artur,BOT,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
3,96340,Lima,FLU,Meia,mandante,3.7,1.0,2.0,,,1.0,,,,,,,,,,,,,,,
3,96610,Matheus Pereira,CRU,Meia,visitante,6.7,,6.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,
3,96652,Allan,FLA,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
3,97145,Villasanti,GRE,Meia,mandante,7.1,,1.0,,3.0,5.0,,,,,,,,,,,,,,,
3,97341,Rogério Ceni,BAH,Técnico,mandante,3.75,,,,,,,,,,,,,,,,,,,,
3,97450,Gustavo Mosquito,VIT,Atacante,visitante,6.2,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
3,97460,João Victor,MIR,Zagueiro,visitante,0.2,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
3,97810,Erick,VIT,Atacante,visitante,4.8,,2.0,,,2.0,1.0,,,,,,,,,,,,,,
3,97867,Léo Ortiz,FLA,Zagueiro,visitante,6.5,,,,,1.0,,1.0,,,,,,,,,,,,,
3,97900,Vitão,INT,Zagueiro,visitante,8.0,,,,,2.0,,1.0,,,,,,,,,,,,,
3,98022,Erick,BAH,Meia,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
3,98225,Pedro Raul,CEA,Atacante,visitante,-0.1,,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,,
3,98484,Kanu,BAH,Zagueiro,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
3,98517,Jean Lucas,BAH,Meia,mandante,5.3,,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,
3,98619,Kuscevic,FOR,Zagueiro,mandante,7.7,,,,1.0,2.0,,1.0,,,,,,,,,,,,,
3,98672,Savarino,BOT,Meia,visitante,2.2,1.0,2.0,,,,,,,,,,,,,,,,,,
3,98909,Cuello,CAM,Atacante,mandante,5.1,1.0,4.0,,4.0,1.0,2.0,,,,,,,,,,,,,,
3,98975,Rogel,INT,Zagueiro,visitante,6.7,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
3,99032,Lourenço,CEA,Meia,visitante,3.2,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
3,99198,Vegetti,VAS,Atacante,mandante,18.2,,2.0,,1.0,1.0,,,,2.0,,,,,,,,,,,
3,99228,De la Cruz,FLA,Meia,visitante,4.1,,,1.0,3.0,4.0,,,,,,,,,,,,,,,
3,99253,Chico,SPT,Zagueiro,visitante,3.5,,1.0,,,2.0,,,,,,,,,,,,,,,
3,99274,Alexander Barboza,BOT,Zagueiro,visitante,3.9,,,,2.0,3.0,,,,,,,,,,,,,,,
3,99366,Luis Zubeldía,SAO,Técnico,mandante,3.94,,,,,,,,,,,,,,,,,,,,
3,99392,Michael,FLA,Atacante,visitante,2.5,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
3,99440,Baralhas,VIT,Meia,visitante,3.0,,,,,2.0,,,,,,,,,,,,,,,
3,99552,Rossi,FLA,Goleiro,visitante,8.9,,,,,,,1.0,,,,3.0,,,,,,,,,
3,99815,Arias,FLU,Meia,mandante,10.0,,3.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
3,99818,Paulinho,PAL,Atacante,mandante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
3,99889,Alan Franco,SAO,Zagueiro,mandante,0.0,,,,,,,,,,,,,,,,,,,,
4,100084,Igor Gomes,CAM,Meia,visitante,1.3,,,,1.0,,2.0,,,,,,,,,,,,,,
4,100652,Yuri Alberto,COR,Atacante,mandante,3.5,,2.0,,2.0,1.0,2.0,,,,,,,,,,,,,,
4,100846,Lucas Esteves,GRE,Lateral,visitante,4.3,,,,1.0,2.0,2.0,,,,,,,,,,,,,,
4,100898,Vitinho,BOT,Lateral,mandante,3.0,,,,,2.0,,,,,,,,,,,,,,,
4,100969,Ronald Lopes,VIT,Meia,mandante,-0.1,,,,,,,,,,1.0,,,,,,,,,,
4,100987,Nonato,FLU,Meia,visitante,1.7,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
4,101290,Ferreira,SAO,Atacante,visitante,14.3,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,
4,101314,Ademir,BAH,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
4,101573,Pepê,VIT,Meia,mandante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
4,101727,Matheuzinho,COR,Lateral,mandante,4.7,,,1.0,1.0,4.0,,,,,,,,,,,,,,,
4,101752,Claudinho,VIT,Lateral,mandante,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,
4,101960,Vitinho,INT,Atacante,mandante,2.3,,3.0,,2.0,1.0,,,,,1.0,,,,,,,,,,
4,102130,Piquerez,PAL,Lateral,visitante,12.0,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,,,,
4,102253,Lucas Halter,VIT,Zagueiro,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
4,102256,Rollheiser,SAN,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
4,102318,Caio Paulista,CAM,Lateral,visitante,3.7,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
4,102561,Mastriani,BOT,Atacante,mandante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
4,102928,Canobbio,FLU,Atacante,visitante,2.4,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
4,102950,Facundo Torres,PAL,Atacante,visitante,11.4,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
4,102975,Escobar,SAN,Lateral,mandante,10.7,,,,1.0,4.0,,1.0,,,,,,,,,,,,,
4,103056,Gabriel Brazão,SAN,Goleiro,mandante,10.2,,,,,,,1.0,,,,4.0,,,,,,,,,
4,103295,Eric Ramires,RBB,Meia,visitante,3.0,,,,,2.0,,,,,,,,,,,,,,,
4,103347,Matheus Alexandre,SPT,Lateral,mandante,1.9,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
4,103388,Emmanuel Martínez,FOR,Meia,visitante,1.3,1.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,
4,103445,Kaio Jorge,CRU,Atacante,mandante,18.0,1.0,1.0,1.0,1.0,2.0,2.0,,,2.0,,,,,,,,,1.0,1.0,
4,103523,Ignácio,FLU,Zagueiro,visitante,5.1,,2.0,,3.0,,,1.0,,,,,,,,,,,,,
4,103767,Gabriel Menino,CAM,Meia,visitante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
4,104027,Rafael Guanaes,MIR,Técnico,mandante,7.08,,,,,,,,,,,,,1.0,,,,,,,
4,104085,Bruno Fuchs,PAL,Zagueiro,visitante,5.5,,1.0,,,,,1.0,,,,,,,,,,,,,
4,104118,Lucas Arcanjo,VIT,Goleiro,mandante,2.9,,,,,,,,,,,3.0,1.0,,,,,,,,
4,104134,Fabri,VIT,Atacante,mandante,4.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,
4,104204,Edson Carioca,MIR,Atacante,mandante,5.2,,,,2.0,,1.0,,1.0,,,,,,,,,,,,
4,104253,Adriano Martins,JUV,Zagueiro,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
4,104271,Hereda,SPT,Lateral,mandante,2.9,,3.0,,,1.0,,,,,1.0,,,,,,,,,,
4,104502,Christian,CRU,Meia,mandante,8.4,,1.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,
4,104519,Camilo,GRE,Meia,visitante,1.4,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
4,104528,Igor Jesus,BOT,Atacante,mandante,13.0,2.0,1.0,,1.0,,3.0,,,1.0,,,,,,,,,,,
4,104754,Juan Vojvoda,FOR,Técnico,visitante,3.97,,,,,,,,,,,,,,,,,,,,
4,104758,Enzo Díaz,SAO,Lateral,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
4,104759,Leo Godoy,SAN,Lateral,mandante,7.7,,,,1.0,2.0,,1.0,,,,,,,,,,,,,
4,104849,Arezo,GRE,Atacante,visitante,5.0,,,,,,,,1.0,,,,,,,,,,,,
4,104994,Wagner Leonardo,GRE,Zagueiro,visitante,3.9,,,,2.0,3.0,,,,,,,,,,,,,,,
4,105171,Fabrício Daniel,MIR,Atacante,mandante,2.1,,1.0,,,,2.0,,,,,,,,,,,,,,
4,105300,Ferraresi,SAO,Zagueiro,visitante,1.7,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
4,105568,Lucero,FOR,Atacante,visitante,1.1,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
4,105585,Roni,MIR,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
4,105647,Maurício,PAL,Meia,visitante,0.8,,,,,,1.0,,,,,,,,,,,,,,
4,105786,Talles Magno,COR,Atacante,mandante,3.3,,2.0,,,1.0,1.0,,,,,,,,,,,,,,
4,105842,Edu,VIT,Zagueiro,mandante,0.0,,,,,,,,,,,,,,,,,,,,
4,105990,Santiago Mingo,BAH,Zagueiro,visitante,3.7,,2.0,,1.0,2.0,,,,,,,,,,,,,,,
4,106082,Ewerthon,JUV,Lateral,visitante,2.3,,,,,1.0,1.0,,,,,,,,,,,,,,
4,106147,Thiago Carpini,VIT,Técnico,mandante,6.03,,,,,,,,,,,,,1.0,,,,,,,
4,106294,Marcos Antônio,SAO,Meia,visitante,2.6,,2.0,,,,2.0,,,,,,,,,,,,,,
4,106323,Caio Alexandre,BAH,Meia,visitante,4.4,,1.0,,2.0,3.0,,,,,,,,,,,,,,,
4,106434,Eduardo Santos,RBB,Zagueiro,visitante,9.5,,,,,3.0,,1.0,,,,,,,,,,,,,
4,106593,Villalba,CRU,Zagueiro,mandante,11.0,,,,,4.0,,1.0,,,,,,,,,,,,,
4,106704,Carlos Alberto,SPT,Atacante,mandante,3.0,,,,,2.0,,,,,,,,,,,,,,,
4,107093,Luciano Juba,BAH,Lateral,visitante,4.2,,,,1.0,3.0,,,,,,,,,,,,,,,
4,107111,Richard Ríos,PAL,Meia,visitante,10.6,,3.0,,4.0,3.0,1.0,,1.0,,,,,,,,,,,,
4,107170,Jeffinho,BOT,Atacante,mandante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
4,107172,Patrick de Paula,BOT,Meia,mandante,0.8,,,,,,1.0,,,,,,,,,,,,,,
4,107174,Bruno Tabata,INT,Meia,mandante,5.2,,2.0,,1.0,3.0,,,,,,,,,,,,,,,
4,107179,Matheus Donelli,COR,Goleiro,mandante,0.6,,,,,,,,,,,2.0,2.0,,,,,,,,
4,107516,Ênio,JUV,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
4,107554,Natanael,CAM,Lateral,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
4,107726,Chrystian Barletta,SPT,Atacante,mandante,3.4,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,
4,107771,Fábio Matias,JUV,Técnico,visitante,1.84,,,,,,,,,,,,,,,,,,,,
4,107796,Diego Rosa,INT,Meia,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
4,107801,Natã,JUV,Zagueiro,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
4,107950,Fausto Vera,CAM,Meia,visitante,3.7,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,
4,107958,Felipinho,JUV,Lateral,visitante,-0.4,,,,3.0,1.0,,,,,,,,,1.0,,,,,,
4,108133,Isidro Pitta,RBB,Atacante,visitante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
4,108509,Fabricio Domínguez,SPT,Meia,mandante,1.2,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
4,108683,Emiliano Martínez,PAL,Meia,visitante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
4,108712,Gustavo Maia,SPT,Atacante,mandante,1.2,1.0,,,,,,,,,,,,,,,,,,,
4,109096,Plata,FLA,Atacante,mandante,9.5,,,,,1.0,,,,1.0,,,,,,,,,,,
4,109401,Erick Pulga,BAH,Atacante,visitante,2.1,,1.0,,,,2.0,,,,,,,,,,,,,,
4,109461,Calebe,FOR,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
4,109573,Martinelli,FLU,Meia,visitante,1.7,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
4,109899,Batalla,JUV,Atacante,visitante,3.0,,3.0,,,1.0,,,,,,,,,,,,,,,
4,110311,José Martínez,COR,Meia,mandante,-2.0,,,1.0,,,,,,,,,,,1.0,,,,,,
4,110426,Bernabéi,INT,Lateral,mandante,7.1,,3.0,,4.0,4.0,1.0,,,,,,,,,,,,,,
4,110506,Abel Ferreira,PAL,Técnico,visitante,8.440000000000001,,,,,,,,,,,,,1.0,,,,,,,
4,110510,Aguirre,INT,Lateral,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
4,110715,Andrés Hurtado,RBB,Lateral,visitante,12.5,,,,,5.0,,1.0,,,,,,,,,,,,,
4,110727,Rubens,CAM,Meia,visitante,10.0,,1.0,,1.0,6.0,1.0,,,,,,,,,,,,,,
4,110818,Renato Paiva,BOT,Técnico,mandante,5.93,,,,,,,,,,,,,,,,,,,,
4,111407,Luis Mandaca,JUV,Meia,visitante,3.9,,3.0,,2.0,2.0,,,,,,,,,,,,,,,
4,111594,Micael,PAL,Zagueiro,visitante,4.4,,,,2.0,,,1.0,,,,,,,,,,,,,
4,111683,Anthoni,INT,Goleiro,mandante,3.4,,1.0,,,,,,,,,3.0,1.0,,,,,,,,
4,111760,Fabinho,RBB,Meia,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
4,111831,Matheus Martins,BOT,Atacante,mandante,6.9,1.0,3.0,,1.0,3.0,,,,,,,,,,,,,,,
4,112709,Kaiki Bruno,CRU,Lateral,mandante,7.9,,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,
4,112869,Aníbal Moreno,PAL,Meia,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
4,112886,Lucas Barbosa,RBB,Atacante,visitante,6.6,1.0,1.0,,3.0,4.0,,,,,2.0,,,,,,,,,,
4,113034,Freytes,FLU,Zagueiro,visitante,4.7,,,,1.0,,,1.0,,,,,,,,,,,,,
4,113073,Kervin Andrade,FOR,Meia,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
4,113078,Mancuso,FOR,Lateral,visitante,1.7,,2.0,,,,1.0,,,,1.0,,,,,,,,,,
